Date,11389800,11390000,11407800,11407800_I_ENGLB,11407800_I_MFY013,11407800_I_NFY029,11407900,11408000,11408500,11408550,11408870,11408880,11409000,11409300,11409350,11409400,11409500,11410000,11411500,11412000,11412500,11413000,11413250,11413300,11413500,11413510,11413515,11413515_I_NBLDB,11413517,11413520,11414000,11414090,11414090_I_ENGLB,11414090_I_SFY007,11414090_I_SPLDG,11414100,11414140,11414140_I_ENGLB,11414140_I_SPLDG,11414170,11414196,11414200,11414205,11414205_I_CMBIE,11414205_I_RLLNS,11414250,11414400,11414400_I_BOWMN,11414400_I_FRNCH,11414440,11414440_I_BOWMN,11414440_I_ENGLB,11414440_I_FRNCH,11414465,11414465_I_BOWMN,11414465_I_ENGLB,11414465_I_FRNCH,11415500,11416000,11416100,11416200,11416500,11416700,11417500,11418000,11418500,11418500_I_DER001,11419000,11420700,11421720,11421725,11421750,11421760,11421770,11421800,11421800_I_RLLNS,11422000,11422500,11423500,11424000,11426190,CAMP_FAR,CAMP_FAR_I_RLLNS,CHANGE_IN,ENGLEBRIGHT_DAM,LAKE_COMBIE,LAKE_COMBIE_I_RLLNS,LAKE_MERLE,OLD_BULLARDS,OLD_BULLARDS_I_NBLDB,SCOTTS_FLAT,SCOTTS_FLAT_I_DER001,WILSON_CREEK,YB-184,TOWLE_CANAL,NID_COMBIE_DIVERSIONS,CFWID_DIVERSIONS,SSWD_DIVERSIONS,DC-145,TARR_DITCH,DC-102,DS_CANAL_SPILLS_I_RLLNS,MERLC_RELEASE,DRY_CREEK_DIV_I_MERLC
2003-08-31,3.867570247933884,9.512132231404957,54.2,54.2,54.2,54.2,7.796628099173554,7.759735537190083,,0.2158214876033057,0.8915702479338843,2.3365289256198345,,,0.5521586776859504,0.5361719008264464,,3.1973553719008265,,,,13.410446280991737,0.0,0.959206611570248,,139.8228099173554,667.426,667.426,,0.4402512396694215,0.516495867768595,23.3,23.3,23.3,23.3,12.44509090909091,52.9,52.9,52.9,32.88999999999999,30.13507438016529,3.959801652892563,3.541685950413223,3.541685950413223,3.541685950413223,0.4894413223140495,12.2,12.2,12.2,4.0,4.0,4.0,4.0,3.03,3.03,3.03,3.03,48.6,16.275768595041324,16.964429752066113,16.71847933884297,0.404588429752066,,4.205752066115704,153.3500826446281,1.9781437285793,0.3215801652892562,,,,1.303537190082645,17.73917355371901,12.875504132231406,0.6763636363636364,62.4,62.4,27.829289256198347,8.46684297520661,,1.131371900826446,0.6148760330578512,37.8,37.8,,66.799,5.053,5.053,37.82,,,38.034,38.034,0.00307438,1.16,,8.39961719,2.027,22.87933884,4.205752066,2.902841653,2.36,2.52345124,6.293156789,
2003-09-30,2.9097520661157024,7.646280991735537,44.8,44.8,44.8,44.8,9.223140495867767,9.056528925619835,,0.2094545454545454,0.0785454545454545,2.16,,,0.000595041322314,0.2618181818181818,,2.439669421487604,,,,9.36595041322314,0.0,0.5950413223140496,,41.43272727272727,638.488,638.488,,0.4040330578512396,1.1841322314049587,19.2,19.2,19.2,19.2,5.932561983471074,56.9,56.9,56.9,14.46,12.811239669421488,3.748760330578512,3.248925619834711,3.248925619834711,3.248925619834711,0.4861487603305785,7.226,7.23,7.23,3.96,3.96,3.96,3.96,2.72,2.72,2.72,2.72,48.7,14.370247933884295,14.65586776859504,14.102479338842976,0.3427438016528926,,3.2667768595041324,47.38909090909091,1.1684257617034903,0.2713388429752066,,,,1.2019834710743802,7.247603305785124,5.754049586776859,0.6545454545454545,43.3,43.3,27.12793388429752,6.902479338842976,,0.8747107438016529,0.3808264462809917,26.1,26.1,,68.868,3.638,3.638,32.82,,,33.12,33.12,0.001785124,1.03,,7.566150744,0.859,7.781157025,3.659504132,2.755808926,2.56,2.195702479,5.210975011,
2003-10-31,1.4941487603305783,6.210247933884298,35.1,35.1,35.1,35.1,9.567471074380164,9.41990082644628,,0.2176661157024793,0.0,2.053685950413223,,,0.0,0.189996694214876,,2.3365289256198345,,,,8.380760330578514,0.0,0.5177256198347108,,41.59021487603306,606.395,606.395,0.408892561983471,0.408892561983471,1.0145454545454546,16.5,16.5,16.5,16.5,4.949752066115702,50.9,50.9,50.9,23.525,21.569851239669426,3.769190082644628,3.0313388429752064,3.0313388429752064,3.0313388429752064,0.6333223140495868,6.94,6.94,6.94,1.95,1.95,1.95,1.95,,,,,45.6,13.994578512396696,14.38809917355372,14.05606611570248,0.3000595041322314,,3.277289256198347,53.02076033057851,4.160817787139488,2.754644628099173,,,,1.5925289256198347,12.279074380165287,9.229289256198348,0.3824528925619835,44.9,44.9,15.593256198347108,5.576925619834711,,0.8485289256198347,1.0452892561983471,21.5,21.5,,65.363,3.336,3.336,,,,31.635,31.635,0.001844628,1.55,,5.398764298,0.458,3.851900826,1.947312397,1.503139835,2.21,1.168387438,,
2003-11-30,1.8922314049586777,8.003305785123967,34.1,34.1,34.1,34.1,1.3150413223140496,1.356694214876033,,0.1886280991735536,0.83900826446281,2.0469421487603308,,,0.7616528925619834,0.4837685950413223,,2.975206611570248,,,,9.770578512396696,0.5819504132231405,0.8033057851239669,,39.99272727272727,582.89,582.89,0.3855867768595041,0.3855867768595041,0.2856198347107438,13.5,13.5,13.5,13.5,4.581818181818182,34.2,34.2,34.2,31.103,29.63305785123967,3.0347107438016527,2.5527272727272727,2.5527272727272727,2.5527272727272727,0.5242314049586778,6.807,6.81,6.81,2.15,2.15,2.15,2.15,,,,,37.3,10.383471074380166,10.67504132231405,10.19900826446281,0.3260826446280992,,4.5758677685950415,53.20859504132231,1.3155443202420307,0.2903801652892562,,,,0.83900826446281,11.50809917355372,19.231735537190083,0.3689256198347107,57.6,57.6,12.335206611570248,8.02115702479339,,1.0115702479338844,1.249586776859504,29.4,29.4,,63.603,5.587,5.587,,,,32.708,32.708,0.009520661,0.71,,2.393278017,0.137,0.0,0.457586777,0.376859504,1.26,0.274552066,,
2003-12-31,3.922909090909091,32.871272727272725,36.0,36.0,36.0,36.0,0.565685950413223,0.8423801652892562,,0.3105123966942149,14.092958677685951,2.4287603305785126,,,17.78221487603306,0.6702148760330578,,4.980495867768595,,,,35.32462809917355,9.807272727272728,2.1090247933884294,,53.62333884297521,630.559,630.559,0.4150413223140496,0.4150413223140496,4.334876033057851,11.1,11.1,11.1,11.1,4.568528925619835,30.0,30.0,30.0,30.744,32.37322314049587,2.539438016528925,2.232,2.232,2.232,1.4265123966942148,7.83,7.83,7.83,3.99,3.99,3.99,3.99,,,,,33.7,9.432198347107438,10.74188429752066,10.680396694214874,0.5109619834710744,,23.57434710743801,93.3996694214876,10.78238200979255,6.652958677685951,,,,0.4919008264462809,19.79900826446281,15.316561983471074,,65.0,65.0,20.358545454545457,21.19477685950413,,5.755239669421487,1.414214876033058,69.4,69.4,,64.257,5.813,5.813,,,,37.094,37.094,0.062717355,0.25,,1.77354843,0.0,0.0,0.383067769,0.33633719,1.02,0.229840661,,
2004-01-31,4.666909090909091,31.235702479338844,36.8,36.8,36.8,36.8,0.565685950413223,0.6702148760330578,,0.3092826446280992,12.666446280991735,2.152066115702479,,,16.835305785123968,0.8608264462809917,,4.550082644628099,,,,31.25414876033058,6.013487603305785,0.6763636363636364,,96.65851239669422,610.559,610.559,0.3990545454545454,0.3990545454545454,3.271140495867769,10.1,10.1,10.1,10.1,2.084429752066116,15.2,15.2,15.2,36.696,37.390611570247934,2.3365289256198345,0.6517685950413223,0.6517685950413223,0.6517685950413223,0.8915702479338843,8.05,8.05,8.05,3.99,3.99,3.99,3.99,,,,,24.4,12.887801652892565,13.939239669421488,13.982280991735538,0.404588429752066,,22.123239669421487,137.05586776859505,12.841737639848208,7.710545454545454,,,,0.3351074380165289,22.41223140495868,18.34790082644628,0.3812231404958677,65.8,65.8,23.75880991735537,31.08813223140496,,18.999669421487603,1.1682644628099172,104.6,104.6,,64.417,5.703,5.703,,,,40.85,40.85,0.049190083,0.227,,1.770442314,0.0,0.0,0.389831405,0.256827769,1.03,0.233898843,,
2004-02-29,4.032198347107438,78.4006611570248,34.7,34.7,34.7,34.7,5.159603305785125,5.424198347107437,,0.3146380165289256,21.3286611570248,3.963173553719008,,,27.747966942148757,1.0008595041322317,,9.49090909090909,,,,50.10049586776857,13.9142479338843,6.206479338842977,,83.17487603305786,684.929,684.929,0.3773355371900826,0.3773355371900826,7.351140495867767,11.0,11.0,11.0,11.0,1.4667768595041322,19.4,19.4,19.4,22.203,23.594975206611565,2.2145454545454544,1.817652892561984,1.817652892561984,1.817652892561984,1.2597024793388427,8.76,8.76,8.76,3.99,3.99,3.99,3.99,,,,,25.2,10.629818181818184,12.585520661157028,12.61428099173554,0.4268033057851239,,41.276826446281,153.75272727272727,23.8504046704357,16.21507438016529,,,,0.5924628099173554,2.7897520661157027,24.239206611570243,,66.5,66.5,20.695933884297524,38.21672727272727,,73.62644628099173,1.2654545454545454,107.2,107.2,,66.712,6.041,6.041,,,,48.547,48.547,0.102386777,0.12,,2.633719339,0.0,0.0,0.474545455,0.256442975,0.78,0.284727273,,
2004-03-31,1.488,42.33421487603306,36.5,36.5,36.5,36.5,7.8150743801652895,9.050975206611568,,0.3135867768595041,28.038347107438018,2.1951074380165294,,,35.58287603305786,0.7870413223140496,,4.488595041322314,,,,80.1798347107438,26.98690909090909,0.8177851239669421,,102.74578512396694,755.583,755.583,0.4082776859504132,0.4082776859504132,30.39947107438017,16.7,16.7,16.7,16.7,3.566280991735537,35.8,35.8,35.8,44.148,45.4393388429752,4.513190082644629,2.2381487603305783,2.2381487603305783,2.2381487603305783,1.2359008264462812,10.3,10.3,10.3,4.01,4.01,4.01,4.01,,,,,34.9,11.098512396694217,17.52396694214876,17.03821487603306,0.5447801652892561,,31.35867768595041,154.0879338842975,10.859751874655656,10.62505785123967,,,,0.959206611570248,17.345652892561986,29.200462809917354,,66.7,66.7,24.98856198347108,45.82056198347108,,56.77150413223141,1.906115702479339,104.6,104.6,,63.346,5.931,5.931,,,,48.402,48.402,0.396595041,0.116,,2.903738182,0.0,0.0,0.756297521,0.606958017,1.08,0.453778512,,
2004-04-30,5.462479338842975,28.3299173553719,48.9,48.9,48.9,48.9,4.635371900826447,6.301487603305785,,0.251702479338843,19.791074380165288,2.7312396694214875,,,23.39107438016529,0.8033057851239669,,3.808264462809917,,,,78.60495867768596,20.058842975206613,0.648595041322314,,104.4892561983471,781.902,781.902,0.3832066115702479,0.3832066115702479,39.24297520661157,27.6,27.6,27.6,27.6,5.908760330578512,59.1,59.1,59.1,44.777,45.00297520661157,0.3427438016528926,0.0,0.0,0.0,0.7140495867768595,12.6,12.6,12.6,4.02,4.02,4.02,4.02,,,,,45.9,8.788760330578512,16.125619834710744,1.7910743801652893,0.4099834710743801,,14.816528925619837,127.100826446281,4.553276807162541,1.0234710743801654,,,,0.6307438016528926,20.07669421487603,26.800661157024795,,66.7,66.7,25.87239669421488,28.907107438016528,,18.761652892561983,1.8446280991735535,104.2,104.2,,67.13,5.678,5.678,,,,47.084,47.084,0.47722314,0.523,,5.053315041,0.941,7.931900826,2.711603306,1.845532562,0.56,0.950197686,,
2004-05-31,6.769785123966942,25.54809917355372,65.1,65.1,65.1,65.1,2.527140495867769,3.658512396694215,,0.2422611570247934,12.672595041322314,3.394115702479339,,,13.305917355371902,0.9653553719008264,,4.427107438016529,,,,76.24462809917355,9.598214876033058,0.8300826446280992,,120.20826446280992,759.636,759.636,0.4027438016528926,0.4027438016528926,39.24753719008264,48.2,48.2,48.2,48.2,4.439404958677686,65.2,65.2,65.2,43.822,43.44099173553719,4.8267768595041325,3.836826446280992,3.836826446280992,3.836826446280992,0.5822876033057852,14.1,14.1,14.1,4.03,4.03,4.03,4.03,,,,,61.0,3.105123966942149,7.956495867768595,0.0,0.3209652892561983,,7.741289256198347,144.37289256198346,2.507456360606061,0.5195702479338842,,,,0.7132561983471074,16.767669421487604,28.757752066115703,0.6886611570247934,66.3,66.3,25.652628099173555,24.373685950413225,,1.918413223140496,1.3527272727272728,96.1,96.1,,62.864,5.389,5.389,,,,44.704,44.704,0.402128926,0.646,,7.758456198,2.405,20.1877686,3.292046281,2.996352397,2.37,2.256981818,,
2004-06-30,5.414876033057851,15.667438016528926,65.4,65.4,65.4,65.4,3.7130578512396695,3.766611570247934,,0.2338512396694215,2.4277685950413224,2.7193388429752066,,,1.9398347107438016,0.8330578512396695,,3.451239669421488,,,,27.38380165289256,2.183801652892562,0.6545454545454545,,98.65785123966944,693.016,693.016,0.397487603305785,0.397487603305785,6.0575206611570245,34.0,34.0,34.0,34.0,20.921652892561983,60.6,60.6,60.6,30.899999999999995,29.829421487603305,4.867438016528926,4.183140495867769,4.183140495867769,4.183140495867769,0.6664462809917355,13.814,13.8,13.8,3.98,3.98,3.98,3.98,,,,,64.1,3.5107438016528927,3.9153719008264463,0.0,0.6247933884297521,,4.421157024793389,112.52231404958678,1.6747054630078178,0.3576198347107438,,,,1.273388429752066,17.244297520661156,15.042644628099174,,64.9,64.9,24.85487603305785,9.5801652892562,,1.820826446280992,0.1963636363636363,66.8,66.8,,63.884,5.141,5.141,,,,41.2,41.2,0.050578512,1.11,,8.22244562,2.473,22.7861157,3.564892562,3.014721322,2.71,2.409740826,,
2004-07-31,3.203504132231405,9.967140495867769,57.9,57.9,57.9,57.9,7.44,7.31702479338843,,0.2398016528925619,0.4107371900826446,2.152066115702479,,,0.1672462809917355,0.4199603305785122,,2.459504132231405,,,,12.162247933884297,0.1998347107438016,0.8423801652892562,,112.0304132231405,595.306,595.306,0.3935206611570248,0.3935206611570248,0.4919008264462809,27.7,27.7,27.7,27.7,6.788231404958678,49.6,49.6,49.6,32.588,30.11047933884297,4.925157024793387,4.279537190082644,4.279537190082644,4.279537190082644,0.7132561983471074,13.356,13.3,13.3,3.97,3.97,3.97,3.97,,,,,53.6,17.32105785123967,18.077355371900826,17.167338842975205,0.2680859504132232,,3.1112727272727274,121.31504132231404,1.491945812109965,0.2238148760330578,,,,1.574082644628099,18.32945454545455,13.945388429752066,,61.0,61.0,27.497256198347102,9.26003305785124,,1.03299173553719,0.0,39.4,39.4,,66.736,4.981,4.981,,,,36.785,36.785,0.002459504,1.54,,8.97528,2.411,19.69983471,4.058181818,3.064675041,2.93,2.502120992,,
2004-08-31,3.4740495867768595,9.020231404958675,50.1,50.1,50.1,50.1,7.415404958677686,7.267834710743801,,0.2348826446280991,0.0065176859504132,1.8630743801652887,,,0.0,0.115596694214876,,1.906115702479339,,,,8.55292561983471,0.0,0.5755239669421487,,85.77520661157025,517.297,517.297,0.4457851239669421,0.4457851239669421,0.4734545454545454,21.7,21.7,21.7,21.7,5.699900826446281,37.2,37.2,37.2,32.767,30.43636363636364,5.177256198347108,4.488595041322314,4.488595041322314,4.488595041322314,0.7255537190082645,12.121,12.1,12.1,3.99,3.99,3.99,3.99,,,,,43.2,17.56700826446281,18.12654545454545,17.825256198347105,0.2613223140495868,,2.6685619834710743,97.76528925619834,0.376823636765053,0.1727801652892562,,,,1.4080661157024792,14.836958677685953,14.972231404958675,,56.6,56.6,27.509553719008263,9.684297520661158,,1.0206942148760332,0.0,17.8,17.8,,65.371,5.075,5.075,,,,31.169,31.169,0.002459504,1.26,,9.02870281,1.297,15.15966942,4.345328926,3.11990876,2.92,2.630858182,,
2004-09-30,2.4872727272727277,6.795371900826447,42.3,42.3,42.3,42.3,7.342809917355372,7.188099173553719,,0.2261157024793388,0.0126148760330578,1.701818181818182,,,0.0019636363636363,0.1190082644628099,,1.7851239669421488,,,,7.372561983471074,0.0,0.4760330578512396,,37.34479338842975,487.35,487.35,0.3814214876033058,0.3814214876033058,1.1008264462809918,16.6,16.6,16.6,16.6,6.735867768595042,38.7,38.7,38.7,15.095999999999997,13.846611570247934,5.432727272727273,4.718677685950413,4.718677685950413,4.718677685950413,0.72,9.57,9.57,9.57,3.33,3.33,3.33,3.33,,,,,39.8,14.013223140495867,14.203636363636363,14.15603305785124,0.2487272727272727,,2.540826446280992,45.43735537190083,0.8602167223933225,0.2177851239669422,,,,1.2019834710743802,10.692892561983472,2.772892561983471,,46.9,46.9,18.922314049586777,6.819173553719009,,0.7676033057851239,0.0,10.3,10.3,,64.196,3.295,3.295,,,,27.46,27.46,0.006545455,1.07,,8.035174215,0.345,5.252231405,3.965355372,2.852598347,2.58,2.471391074,,
2004-10-31,1.7892892561983471,8.872661157024794,35.1,35.1,35.1,35.1,,7.569123966942149,,0.2348826446280991,1.5679338842975206,1.8938181818181816,,,1.3404297520661157,0.3769190082644628,,2.5209917355371902,,,,10.483636363636364,0.0,2.0290909090909084,,48.98717355371901,457.15,457.15,0.3929057851239669,,1.223603305785124,14.2,14.2,14.2,14.2,4.759140495867769,41.1,41.1,41.1,14.32,12.672595041322314,4.476297520661157,3.836826446280992,3.836826446280992,3.836826446280992,0.7009586776859504,7.19,7.19,7.19,3.79,3.79,3.79,3.79,,1.29,,1.29,39.8,12.758677685950412,12.967735537190082,12.555768595041322,0.3664661157024793,0.0378148760330578,4.574677685950414,58.794446280991735,4.553686512852085,3.664661157024793,,,,1.1682644628099172,13.195239669421488,0.0,,47.5,47.5,8.749685950413225,5.730644628099173,,0.7624462809917355,0.7378512396694215,13.8,13.8,,66.807,4.342,4.342,,,,26.545,26.545,,1.2,,5.477097521,0.303,0.0,1.974366942,1.561691901,2.01,1.268921653,,
2004-11-30,2.0469421487603308,8.146115702479339,34.8,34.8,34.8,34.8,,0.7914049586776859,,0.2177851239669422,1.2912396694214876,2.0945454545454547,,,1.0651239669421488,0.5551735537190082,,2.915702479338843,,,,10.300165289256196,0.1541157024793388,2.0290909090909084,,34.238677685950414,440.541,440.541,0.3843966942148761,,1.5887603305785123,14.1,14.1,14.1,14.1,1.4578512396694214,32.3,32.3,32.3,20.636,19.7196694214876,3.2429752066115705,2.8145454545454545,2.8145454545454545,2.8145454545454545,0.6188429752066116,7.25,7.25,7.25,3.69,3.69,3.69,3.69,,1.9,,1.9,32.6,9.455206611570247,9.431404958677684,9.59801652892562,0.3558347107438017,,4.831735537190083,49.45388429752066,2.3913664673848887,1.0770247933884298,,,,0.5456528925619836,20.43371900826446,0.0,0.3641652892561983,53.3,53.3,15.869752066115703,1.4935537190082644,,0.7259504132231405,0.7735537190082644,18.9,18.9,,63.709,5.224,5.224,,,,28.03,28.03,,0.555,,2.506189091,0.0,0.0,0.640264463,0.386338512,1.15,0.310363636,,
2004-12-31,3.2342479338842973,19.577652892561986,35.7,35.7,35.7,35.7,,0.6333223140495868,,0.2361123966942148,5.890512396694215,2.281190082644628,,,7.101818181818182,0.6333223140495868,,4.1811570247933885,,,,20.088,4.789884297520662,0.6763636363636364,,34.09487603305785,458.491,458.491,0.408892561983471,,3.5355371900826444,14.2,14.2,14.2,14.2,1.5064462809917356,23.5,23.5,23.5,21.244,20.33395041322314,3.2465454545454544,2.73004958677686,2.73004958677686,2.73004958677686,0.7993388429752066,7.85,7.85,7.85,4.0,4.0,4.0,4.0,,3.08,,3.08,30.7,4.882115702479339,4.925157024793387,5.238743801652893,0.2969851239669421,,13.582611570247934,59.36013223140496,9.393088102909427,6.554578512396694,,,,0.4242644628099173,21.772760330578517,0.1076033057851239,,58.1,58.1,23.64198347107438,3.529388429752066,,0.959206611570248,0.7993388429752066,41.5,41.5,,65.627,6.102,6.102,,,,31.388,31.388,,0.4,,1.866599008,0.0,0.0,0.431028099,0.373346777,1.08,0.140447603,,
2005-01-31,3.652363636363636,28.007603305785125,36.8,36.8,36.8,36.8,,0.6579173553719008,,0.2459504132231404,14.554115702479338,2.416462809917355,,,19.33170247933884,0.6825123966942149,,4.91900826446281,,,,30.983603305785124,7.741289256198347,0.707107438016529,,31.414016528925615,513.577,513.577,0.3947504132231406,,4.433256198347107,12.8,12.8,12.8,12.8,3.14201652892562,15.5,15.5,15.5,27.528,26.845487603305784,2.201256198347107,0.0,0.0,0.0,0.9100165289256198,8.223,8.22,8.22,3.99,3.99,3.99,3.99,,3.07,,3.07,27.7,7.470743801652892,8.116363636363637,8.190148760330578,0.3068231404958678,,28.591735537190083,77.35140495867769,15.697600200699387,10.563570247933884,,,,0.8054876033057852,23.340694214876034,7.476892561983471,0.3738446280991734,58.2,58.2,21.600595041322315,30.522446280991737,,5.33097520661157,0.3627768595041322,105.7,105.7,,66.563,5.703,5.703,,,,34.533,34.533,,0.183,,2.600641983,0.0,0.0,0.78581157,0.263246281,0.59,0.150660496,,
2005-02-28,4.570710743801653,22.931305785123968,35.9,35.9,35.9,35.9,,2.6991074380165285,,0.2277024793388429,14.32304132231405,2.0548760330578517,,,20.137785123966943,0.6053553719008263,,3.6654545454545455,,,,32.66142148760329,11.829421487603303,0.6608925619834709,,24.24198347107438,575.23,575.23,0.3471074380165289,,5.431537190082645,9.27,9.3,9.27,9.27,5.020561983471074,10.2,10.2,10.2,34.328,34.46082644628099,2.3436694214876037,1.0885289256198347,1.0885289256198347,1.0885289256198347,1.0107768595041322,8.404,8.41,8.41,3.99,3.99,3.99,3.99,,3.07,,3.07,22.6,11.296264462809916,12.862413223140496,11.229619834710745,0.2854611570247934,,21.05970247933885,59.4803305785124,10.649124603661106,5.153851239669423,,,,0.6886611570247934,9.019239669421486,24.008727272727278,,63.8,63.8,22.475900826446285,24.841785123966943,,41.347438016528926,0.8330578512396695,106.4,106.4,,65.433,5.793,5.793,,,,39.24,39.24,,0.105,,2.872304132,0.0,0.0,0.398757025,0.309342149,0.82,0.122386116,,
2005-03-31,5.374016528925621,42.70314049586777,35.4,35.4,35.4,35.4,,6.726743801652892,,0.2613223140495868,28.653223140495868,5.220297520661158,,,36.69580165289256,1.2666446280991737,,,,,,65.29983471074378,15.242776859504133,12.740231404958678,,31.12502479338843,735.733,735.733,0.3972099173553718,,14.092958677685951,8.8,8.8,8.8,8.8,5.238743801652893,21.0,21.0,21.0,35.325,36.10552066115703,3.129719008264463,3.0805289256198347,3.0805289256198347,3.0805289256198347,1.5310413223140495,9.266,9.27,9.27,4.0,4.0,4.0,4.0,,3.08,,3.08,27.6,9.930247933884296,15.04601652892562,15.070611570247934,0.4230347107438016,,50.73957024793389,108.03371900826448,24.04011622249957,15.605553719008263,,,,0.7009586776859504,18.18188429752066,23.80185123966942,,66.7,66.7,17.259570247933883,59.747504132231406,,87.31239669421488,0.6763636363636364,106.8,106.8,,65.961,6.135,6.135,,,,48.547,48.547,,0.116,,3.363828099,0.0,0.0,0.468535537,0.352333884,0.9,0.226869421,,
2005-04-30,4.111735537190083,35.113388429752064,40.1,40.1,40.1,40.1,,7.348760330578512,,0.2475371900826446,28.06214876033058,2.915702479338843,,,35.500165289256195,0.7616528925619834,,,,,,73.42809917355375,0.0,24.117024793388435,,74.61818181818182,839.48,839.48,0.3992727272727273,,24.301487603305784,11.1,11.1,11.1,11.1,6.890578512396695,38.4,38.4,38.4,43.837,42.45619834710744,1.0889256198347108,0.8687603305785124,0.8687603305785124,0.8687603305785124,1.1781818181818182,10.8,10.8,10.8,4.02,4.02,4.02,4.02,,3.11,,3.11,37.0,9.37190082644628,15.970909090909087,15.798347107438016,0.3867768595041322,,33.78644628099173,126.20826446280992,13.342263522038568,10.264462809917354,,,,0.4938842975206612,22.837685950413224,25.771239669421487,,66.4,66.4,21.85586776859504,52.74446280991736,,58.19504132231405,0.7735537190082644,103.6,103.6,,62.661,5.832,5.832,,,,48.388,48.388,,0.118,,4.122015868,0.246,2.503140496,1.494743802,1.469464463,1.22,0.93306843,,
2005-05-31,0.4974347107438016,52.9100826446281,63.1,63.1,63.1,63.1,,7.667504132231405,,20.426181818181817,42.50023140495868,44.86750413223141,,,48.6182479338843,3.295735537190082,,,,,,202.72462809917357,7.925752066115702,40.97533884297521,,162.0813223140496,938.389,938.389,0.4427107438016529,,78.43973553719009,41.3,41.3,41.3,41.3,14.695537190082645,72.2,72.2,72.2,50.80700000000001,46.847404958677686,8.331570247933884,3.074380165289256,3.074380165289256,3.074380165289256,52.08,14.2,14.2,14.2,4.08,4.08,4.08,4.08,,3.17,,3.17,66.6,7.8150743801652895,19.792859504132227,19.76826446280992,13.305917355371902,,130.6611570247934,467.4902479338843,17.57814913829201,14.812363636363637,,,,0.387986776859504,28.85613223140496,30.768396694214875,,66.5,66.5,26.476561983471075,73.41619834710744,,57.12198347107438,0.7378512396694215,104.8,104.8,,70.691,5.928,5.928,,,,48.547,48.547,,0.117,,6.21815405,1.319,18.1507438,1.901196694,2.212770248,1.61,1.105332893,,
2005-06-30,5.64099173553719,24.307438016528927,69.0,69.0,69.0,69.0,,10.210909090909093,,2.8264462809917354,19.92198347107438,3.1299173553719006,,,22.403305785123965,0.7795041322314049,,,,,,84.13884297520663,7.158347107438017,0.648595041322314,,139.65619834710745,914.373,914.373,0.4546115702479338,,35.178842975206614,44.2,44.2,44.2,44.2,24.777520661157023,74.0,74.0,74.0,49.311000000000014,45.84793388429752,8.592396694214877,3.272727272727273,3.272727272727273,3.272727272727273,37.89818181818182,13.84,14.1,14.1,4.02,4.02,4.02,4.02,,3.09,,3.09,67.1,16.06611570247934,19.481652892561986,19.273388429752067,11.228429752066116,,70.92892561983471,226.47272727272727,6.177828717630856,2.832396694214876,,,,0.3736859504132231,26.26512396694215,29.061818181818182,,66.2,66.2,25.860495867768595,43.10479338842976,,16.054214876033058,0.6545454545454545,99.3,99.3,,63.785,5.793,5.793,,,,48.199,48.199,,0.438,,7.886328595,1.889,23.31173554,2.06122314,2.582435702,2.27,1.273317025,,
2005-07-31,5.269487603305785,14.461884297520662,63.7,63.7,63.7,63.7,,7.077223140495867,,0.2607074380165289,3.873719008264463,2.219702479338843,,,3.867570247933884,0.6007338842975207,,,,,,25.41897520661157,1.7585454545454546,0.7562975206611571,,138.4700826446281,806.924,806.924,0.4420958677685951,,3.8060826446280993,38.7,38.7,38.7,38.7,9.62895867768595,58.6,58.6,58.6,41.799,37.90095867768595,5.275636363636363,3.867570247933884,3.867570247933884,3.867570247933884,0.6210247933884298,13.3,13.3,13.3,3.99,3.99,3.99,3.99,,3.06,,3.06,62.5,13.361256198347109,14.504925619834712,14.252826446280991,0.9100165289256198,,6.966545454545455,152.6122314049587,2.9662546650137784,0.4476297520661156,,,,1.0575867768595042,17.60390082644628,21.422280991735533,0.7993388429752066,65.7,65.7,28.54254545454545,17.222677685950416,,4.789884297520662,0.1352727272727273,70.5,70.5,,65.48,5.124,5.124,,,,45.084,45.084,,1.06,,8.862696198,2.16,27.62578512,3.473434711,3.043590744,2.92,2.134492562,,
2005-08-31,4.1811570247933885,11.910148760330578,55.4,55.4,55.4,55.4,,7.796628099173554,,0.2582479338842975,0.8116363636363636,2.287338842975207,,,0.5226446280991736,0.5601520661157023,,,,,,12.943140495867768,6.148760330578512e-05,1.0145454545454542,,89.21851239669421,734.649,734.649,0.4144264462809917,,0.5349421487603305,36.9,36.9,36.9,36.9,1.7093553719008263,38.8,38.8,38.8,36.062000000000005,32.14571900826446,4.519338842975206,3.8614214876033057,3.8614214876033057,3.8614214876033057,0.4390214876033058,11.5,11.5,11.5,4.01,4.01,4.01,4.01,,3.07,,3.07,55.4,15.685487603305786,15.482578512396694,15.205884297520662,0.3308033057851239,0.0257018181818181,3.3141818181818183,99.30247933884296,0.9894609024163732,0.3431008264462809,,,,1.272793388429752,19.608396694214875,10.901752066115703,,64.5,64.5,28.167471074380167,9.635107438016528,,1.524892561983471,0.6025785123966944,37.8,37.8,,65.193,5.224,5.224,,,,39.393,39.393,,1.25,,8.906431736,2.013,24.18446281,4.063715702,3.126967934,2.94,2.447232397,,
